Artist,Popularity_min,Popularity_max,Popularity_mean,Popularity_var,Danceability_min,Danceability_max,Danceability_mean,Danceability_var,Energy_min,Energy_max,Energy_mean,Energy_var,Loudness_min,Loudness_max,Loudness_mean,Loudness_var,Speechiness_min,Speechiness_max,Speechiness_mean,Speechiness_var,Acousticness_min,Acousticness_max,Acousticness_mean,Acousticness_var,Instrumentalness_min,Instrumentalness_max,Instrumentalness_mean,Instrumentalness_var,Liveness_min,Liveness_max,Liveness_mean,Liveness_var,Valence_min,Valence_max,Valence_mean,Valence_var,Tempo_min,Tempo_max,Tempo_mean,Tempo_var,Genre_classical,Genre_rap,Genre_r&b,Genre_industrial,Genre_indie,Genre_opera,Genre_neo soul,Genre_orchestra,Genre_psychedelic rock,Genre_soundtrack,Genre_art pop,Genre_german hip hop,Genre_classic rock,Genre_electro,Genre_bedroom pop,Genre_electronic,Genre_art rock,Genre_alternative r&b,Genre_reggae,Genre_singer-songwriter,Key_<lambda>,Mode_<lambda>,Time Signature_<lambda>,Track_Count
Mei Wu,0,0,0.0,,0.495,0.495,0.495,,0.466,0.466,0.466,,-13.25,-13.25,-13.25,,0.0244,0.0244,0.0244,,0.407,0.407,0.407,,0.283,0.283,0.283,,0.267,0.267,0.267,,0.327,0.327,0.327,,79.998,79.998,79.998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1
Melek Mosso,18,58,38.0,800.0,0.682,0.796,0.7390000000000001,0.0064979999999999925,0.298,0.691,0.49449999999999994,0.0772245,-7.643,-6.582,-7.1125,0.5628605,0.0363,0.0555,0.045899999999999996,0.0001843200000000001,0.259,0.739,0.499,0.1152,0.0,0.0,0.0,0.0,0.0856,0.281,0.18330000000000002,0.019090580000000003,0.365,0.89,0.6275,0.13781250000000003,94.016,120.217,107.1165,343.2462004999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2
Melentini,36,36,36.0,,0.578,0.578,0.578,,0.495,0.495,0.495,,-10.819,-10.819,-10.819,,0.0274,0.0274,0.0274,,0.595,0.595,0.595,,0.59,0.59,0.59,,0.0478,0.0478,0.0478,,0.394,0.394,0.394,,99.979,99.979,99.979,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1
Melihat Gülses,6,39,22.5,544.5,0.4,0.41,0.405,4.999999999999926e-05,0.328,0.511,0.4195,0.016744500000000006,-9.542,-6.669,-8.1055,4.1270644999999995,0.0411,0.0611,0.0511,0.0002000000000000001,0.61,0.93,0.77,0.05120000000000002,0.0,0.000125,6.25e-05,7.8125e-09,0.0993,0.368,0.23365,0.036099845,0.411,0.435,0.423,0.0002880000000000005,129.301,148.857,139.079,191.21856800000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Melike Şahin,0,69,49.758620689655174,209.97536945812803,0.35,0.82,0.5737241379310345,0.010691849753694582,0.177,0.882,0.5023793103448276,0.025045386699507392,-15.799,-4.886,-10.605068965517242,5.778984995073893,0.0262,0.0919,0.045110344827586205,0.00034099881773399035,0.00447,0.935,0.42965413793103446,0.10020734435369456,0.0,0.294,0.026833224137931034,0.005799217112028118,0.0346,0.982,0.3128586206896552,0.07731753465517242,0.175,0.915,0.4864827586206897,0.03377790147783251,88.056,153.995,121.04003448275863,237.10125639162564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,29
Melody Gardot,28,45,36.5,144.5,0.347,0.731,0.5389999999999999,0.07372799999999999,0.0719,0.678,0.37495,0.18367860500000002,-20.843,-7.754,-14.2985,85.66096049999999,0.0355,0.0482,0.04185,8.064500000000004e-05,0.274,0.946,0.61,0.22579199999999996,6.07e-06,0.0266,0.013303035,0.00035361855642244993,0.122,0.695,0.4085,0.16416449999999996,0.114,0.424,0.269,0.04805000000000001,91.988,112.727,102.3575,215.0530605000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2
Men I Trust,2,2,2.0,,0.762,0.762,0.762,,0.503,0.503,0.503,,-9.397,-9.397,-9.397,,0.0308,0.0308,0.0308,,0.777,0.777,0.777,,0.17,0.17,0.17,,0.115,0.115,0.115,,0.558,0.558,0.558,,96.999,96.999,96.999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,4,1
Menahan Street Band,0,0,0.0,,0.68,0.68,0.68,,0.57,0.57,0.57,,-6.243,-6.243,-6.243,,0.0613,0.0613,0.0613,,0.159,0.159,0.159,,0.828,0.828,0.828,,0.296,0.296,0.296,,0.871,0.871,0.871,,123.238,123.238,123.238,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,1
Mensch,5,16,10.5,60.5,0.497,0.677,0.587,0.0162,0.774,0.867,0.8205,0.004324499999999998,-6.611,-6.605,-6.6080000000000005,1.79999999999987e-05,0.0268,0.0365,0.03165,4.704499999999999e-05,1.93e-05,0.0157,0.00785965,0.00012294217624499997,0.0514,0.524,0.2877,0.11167538,0.0996,0.108,0.1038,3.527999999999998e-05,0.452,0.91,0.681,0.10488199999999999,135.008,159.992,147.5,312.10012799999953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Mert Demir,0,65,47.5,1004.3333333333334,0.534,0.716,0.663,0.00744666666666666,0.353,0.657,0.556,0.01908666666666668,-10.785,-8.583,-9.5005,1.1407963333333317,0.0268,0.0502,0.036375000000000005,0.00012249583333333335,0.0207,0.622,0.22035,0.07921969666666666,2.46e-06,0.4,0.100289115,0.03992322448403957,0.0987,0.465,0.220675,0.027580622500000002,0.421,0.932,0.674,0.08305666666666668,100.014,117.695,111.4305,63.56558166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Meryem Aboulouafa,31,63,47.0,512.0,0.268,0.716,0.492,0.10035199999999998,0.152,0.334,0.243,0.016562000000000007,-11.658,-11.026,-11.341999999999999,0.19971199999999922,0.029,0.0348,0.0319,1.6819999999999968e-05,0.89,0.934,0.912,0.0009680000000000017,0.00049,0.019,0.009745,0.00017131004999999997,0.107,0.122,0.11449999999999999,0.00011249999999999989,0.132,0.158,0.14500000000000002,0.00033799999999999954,98.022,167.657,132.83950000000002,2424.516612500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2
Metallica,0,80,46.35,732.8710526315789,0.246,0.658,0.49770000000000003,0.01301443157894737,0.362,0.97,0.7994,0.022932252631578935,-11.218,-3.72,-8.0045,3.4892587894736837,0.0254,0.282,0.06248,0.0034838269473684196,5.6e-06,0.0458,0.006034565,0.00015881500762449997,6.01e-06,0.892,0.16747480050000002,0.06933388470978023,0.0581,0.959,0.16088,0.039569852210526314,0.158,0.643,0.4248,0.018605747368421046,86.634,151.568,117.15195000000001,425.5437436289474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,20
Metalocalypse: Dethklok,0,59,45.5,513.1,0.315,0.639,0.5105,0.012517499999999996,0.821,0.972,0.8891666666666667,0.0030141666666666693,-7.943,-6.244,-6.9736666666666665,0.39963866666666653,0.0371,0.0681,0.0564,0.0001885599999999999,1.67e-05,0.000643,0.0001767833333333333,6.749000566666667e-08,0.466,0.921,0.7516666666666666,0.037985466666666676,0.0913,0.403,0.20671666666666666,0.015488001666666671,0.163,0.592,0.413,0.024596399999999987,75.985,109.944,97.16266666666667,153.34152386666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6
Metric,0,74,37.0,2738.0,0.462,0.568,0.515,0.005617999999999995,0.467,0.599,0.533,0.00871199999999999,-8.4,-5.735,-7.067500000000001,3.5511125000000012,0.0266,0.0375,0.032049999999999995,5.940500000000004e-05,0.000278,0.167,0.083639,0.013898112642,0.000441,0.681,0.34072050000000004,0.2315802762405,0.0894,0.0909,0.09015,1.125000000000002e-06,0.173,0.336,0.2545,0.013284500000000005,123.938,125.022,124.48,0.5875280000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,2
Metro Boomin,74,80,77.2,5.6999999999999975,0.591,0.847,0.7104,0.013161800000000005,0.353,0.733,0.5418000000000001,0.018981700000000004,-9.931,-6.15,-7.3006,2.6025862999999987,0.0273,0.369,0.12908,0.020826727,0.00574,0.59,0.178788,0.059970850719999996,0.0,0.26,0.05276208,0.013423813669632,0.102,0.426,0.21200000000000002,0.015755500000000006,0.0731,0.429,0.20622,0.018458042,87.997,145.819,112.7798,631.8052351999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
Metronomy,13,67,40.0,1458.0,0.716,0.803,0.7595000000000001,0.0037845000000000114,0.47,0.713,0.5914999999999999,0.029524500000000013,-9.392,-7.232,-8.312,2.3327999999999993,0.0304,0.0387,0.03455,3.444499999999997e-05,0.438,0.587,0.5125,0.01110049999999999,0.091,0.265,0.178,0.015138000000000006,0.0723,0.101,0.08665,0.0004118450000000001,0.887,0.916,0.9015,0.00042050000000000236,121.226,144.964,133.095,281.74632199999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
